"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"513","He actually predicted the @PelicansNBA to win game 4 &amp; you guys believing is 80% of the problem. There is no match‚Ä¶ https://t.co/MLn53KI7NE",FALSE,0,NA,2018-05-06 22:09:56,TRUE,NA,"993251545394249728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thetickerreport",0,FALSE,FALSE,NA,NA
"514","@nbamixes_ @NBA @warriors @PelicansNBA  https://t.co/MLb3xzq9zj",FALSE,0,"nbamixes_",2018-05-06 22:09:56,FALSE,"993249244814434310","993251543997534208","802543924564869120","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jwhite524",0,FALSE,FALSE,NA,NA
"515","RT @NBA: Kevin Durant leads the way with 38 PTS, 9 REB, 5 AST and the @warriors win Game 4!

GSW defeat @PelicansNBA 118-92 to take a 3-1 s‚Ä¶",FALSE,0,NA,2018-05-06 22:09:52,FALSE,NA,"993251526201274368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AtoBerdy",445,TRUE,FALSE,NA,NA
"516","RT @NBA: Kevin Durant leads the way with 38 PTS, 9 REB, 5 AST and the @warriors win Game 4!

GSW defeat @PelicansNBA 118-92 to take a 3-1 s‚Ä¶",FALSE,0,NA,2018-05-06 22:09:51,FALSE,NA,"993251524129251328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Brupeh",445,TRUE,FALSE,NA,NA
"517","@MikeMil84124709 @BluJohn_ @michellmabell2 @nbamixes_ @NBA @warriors @PelicansNBA No one said KD could stop Lebron...",FALSE,0,"MikeMil84124709",2018-05-06 22:09:50,FALSE,"993251061329727488","993251521029689344","775760642334679041","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","izidaniel1",0,FALSE,FALSE,NA,NA
"518","RT @NBA: Kevin Durant leads the way with 38 PTS, 9 REB, 5 AST and the @warriors win Game 4!

GSW defeat @PelicansNBA 118-92 to take a 3-1 s‚Ä¶",FALSE,0,NA,2018-05-06 22:09:46,FALSE,NA,"993251503451332610",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","boss__almighty",445,TRUE,FALSE,NA,NA
"519","#NBA #playoffs West Semifinals (Juego 4): @warriors 118-92 @PelicansNBA 

Golden State est√° ganando la serie 3-1. https://t.co/P3dtGqUkvY",FALSE,0,NA,2018-05-06 22:09:38,FALSE,NA,"993251470731632641",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","a_figueras",0,FALSE,FALSE,NA,NA
"520","RT @NBA: Kevin Durant leads the way with 38 PTS, 9 REB, 5 AST and the @warriors win Game 4!

GSW defeat @PelicansNBA 118-92 to take a 3-1 s‚Ä¶",FALSE,0,NA,2018-05-06 22:09:31,FALSE,NA,"993251438947192832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","4EG_4",445,TRUE,FALSE,NA,NA
"521","@poproyaltystan @MyTweetsLit @NBA @warriors @PelicansNBA At AllÌ†ΩÌ∏≠Ì†ΩÌ∏≠",FALSE,1,"poproyaltystan",2018-05-06 22:09:25,FALSE,"993250135193899008","993251414251130880","909218762","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kiing_October",0,FALSE,FALSE,NA,NA
"522","Live right now discussing #NBAPlayoffs @PelicansNBA vs @warriors https://t.co/AqCjmiZW3J #sportsmadness #PelicansGameday #Warriors",FALSE,0,NA,2018-05-06 22:09:15,FALSE,NA,"993251371309813761",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TripletsAdams",0,FALSE,FALSE,NA,NA
